problem,size,seed,n_units,n_test_units,units_per_param,psi,J,var,G_test,G_train,a_domain,a_test,loss_upper,c_domain,t_max_domain,c_test,t_max_test,hoeffding_at_1,outside_support,fold,prior_std,J_softmax_N1,n_cert_units,bound,continuous_bound,selected,J_max
ace,1.5,15,52,300,1.4444444444444444,PAC hyperposterior,1.2272322945327678,,,,-4.785180185788366,,,,,,,,0.01072265625,0.0,0.5,2.051783888810802,26.0,2.9100286755419797,2.5333502721533425,,
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.3616625396220603,,,,,,,,,,,,,0.0,0.125,1.4676401337472014,26.0,,,False,1.6649942085161147
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.357781202704603,,,,,,,,,,,,,0.0,0.25,1.7202436812183888,26.0,,,False,1.9221191696509567
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.3256428546100651,,,,,,,,,,,,,0.0,0.5,2.5656619555573195,26.0,,,True,2.8054974794661387
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.193364898275786,,,,,,,,,,,,,0.0,1.0,3.3536962958974734,26.0,,,False,3.5936009252919536
ace,1.5,15,52,300,1.4444444444444444,PAC hyperposterior,1.2256521069859667,,,,-4.785180185788366,,,,,,,,0.011510416666666667,1.0,0.5,2.0302341768731145,26.0,2.9100286755419797,2.5333502721533425,,
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.6489389938013015,,,,,,,,,,,,,1.0,0.125,2.123377754413445,26.0,,,False,2.3409808105924856
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.6966930339650026,,,,,,,,,,,,,1.0,0.25,2.7535072981997737,26.0,,,False,2.9825789545805765
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.812174807443239,,,,,,,,,,,,,1.0,0.5,4.2350729179999,26.0,,,True,4.47295900849015
ace,1.5,15,52,300,1.4444444444444444,PAC hyperprior,1.883124176590913,,,,,,,,,,,,,1.0,1.0,4.65760024301969,26.0,,,False,4.875553879013815
ace,1.5,16,52,300,1.4444444444444444,fitted ellipse,0.8413151484331145,2.9944382087782415,-1.1675666189508305,-2.765042281195618,-7.780833106317392,-4.832227781942403,4.605170185988092,2.2044221624555203,0.45363361747646985,1.2215537209971907,0.8186295721678701,19.176634694625285,0.0033333333333333335,,,,,,,,
ace,1.5,16,52,300,1.4444444444444444,PAC hyperposterior,0.7815513387502866,,,,-4.785180185788366,,,,,,,,0.007757161458333333,0.0,0.5,1.3421462182180517,26.0,3.217535575367137,2.8676297478078396,,
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,0.9131446106613101,,,,,,,,,,,,,0.0,0.125,0.9726911828002105,26.0,,,False,1.1079563906611574
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,0.8920919659439991,,,,,,,,,,,,,0.0,0.25,1.1307203290518706,26.0,,,False,1.3512107330013379
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,0.8545084340726804,,,,,,,,,,,,,0.0,0.5,1.4819326849455945,26.0,,,True,1.7115504407537463
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,0.7326853287273701,,,,,,,,,,,,,0.0,1.0,2.256991426673584,26.0,,,False,2.496852689719308
ace,1.5,16,52,300,1.4444444444444444,PAC hyperposterior,0.9815461310215587,,,,-4.785180185788366,,,,,,,,0.018138020833333334,1.0,1.0,3.0491259112290368,26.0,3.217535575367137,2.8676297478078396,,
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,1.42065050979754,,,,,,,,,,,,,1.0,0.125,1.5796922637789044,26.0,,,False,1.780435484852215
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,1.4282329285407998,,,,,,,,,,,,,1.0,0.25,1.9464546844688342,26.0,,,False,2.1776088181137547
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,1.444473320053344,,,,,,,,,,,,,1.0,0.5,2.7655951319334737,26.0,,,False,2.988984570542229
ace,1.5,16,52,300,1.4444444444444444,PAC hyperprior,1.3506966393202857,,,,,,,,,,,,,1.0,1.0,3.6162097648547182,26.0,,,True,3.835990270268214
ace,1.5,17,52,300,1.4444444444444444,fitted ellipse,1.24514347135705,5.219245402445208,-1.7176013785555555,-3.856940289102747,-7.780833106317392,-6.346356360616531,4.605170185988092,2.0210772425872787,0.4947856415026729,1.5429183273536584,0.6481224458038252,19.176634694625285,0.006666666666666667,,,,,,,,
ace,1.5,17,52,300,1.4444444444444444,PAC hyperposterior,0.7602992765307162,,,,-4.785180185788366,,,,,,,,0.0,0.0,0.25,0.7944698760177046,26.0,3.0558298102960424,2.692166386123446,,
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,0.7730705773584562,,,,,,,,,,,,,0.0,0.125,0.7810355672029861,26.0,,,False,0.8486825474153585
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,0.7712878544207316,,,,,,,,,,,,,0.0,0.25,0.8123296450148655,26.0,,,True,0.9640068507135426
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,0.7483937582030815,,,,,,,,,,,,,0.0,0.5,1.01547705624099,26.0,,,False,1.2475008403803143
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,0.6919880156614926,,,,,,,,,,,,,0.0,1.0,1.235936288847324,26.0,,,False,1.4758285804624451
ace,1.5,17,52,300,1.4444444444444444,PAC hyperposterior,1.0336419238176604,,,,-4.785180185788366,,,,,,,,0.020416666666666666,1.0,1.0,1.456027543941657,26.0,3.0558298102960424,2.692166386123446,,
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,2.778885321109441,,,,,,,,,,,,,1.0,0.125,3.093593766605484,26.0,,,False,3.327220665037567
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,2.7270090161142964,,,,,,,,,,,,,1.0,0.25,3.2348087757672905,26.0,,,False,3.4256018899091387
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,2.6794941306291737,,,,,,,,,,,,,1.0,0.5,3.9994682778000294,26.0,,,False,4.239105655138818
ace,1.5,17,52,300,1.4444444444444444,PAC hyperprior,2.288564483044076,,,,,,,,,,,,,1.0,1.0,3.972954117388199,26.0,,,True,4.206984374521706
ace,1.5,18,52,300,1.4444444444444444,fitted ellipse,0.9598795168297061,3.0529769818032073,-1.2396471996142955,-2.841114538453343,-7.780833106317392,-5.081105400731816,4.605170185988092,2.1803953022343654,0.458632431915097,1.2804860670391733,0.7809534408384995,19.176634694625285,0.0,,,,,,,,
ace,1.5,18,52,300,1.4444444444444444,PAC hyperposterior,1.0958391875341407,,,,-4.785180185788366,,,,,,,,0.004661458333333333,0.0,1.0,1.9922347090523351,26.0,3.3398404735429685,3.0070924537319956,,
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,4.740721586596056,,,,,,,,,,,,,0.0,0.125,4.812181521583913,26.0,,,False,4.96484065050749
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,4.707485257555427,,,,,,,,,,,,,0.0,0.25,4.8967092892330575,26.0,,,False,5.0511724110355125
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,4.600048977349294,,,,,,,,,,,,,0.0,0.5,5.040047847499901,26.0,,,False,5.231495035198908
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,3.991144713734476,,,,,,,,,,,,,0.0,1.0,5.183489419609419,26.0,,,True,5.401999704628956
ace,1.5,18,52,300,1.4444444444444444,PAC hyperposterior,1.3036346008191315,,,,-4.785180185788366,,,,,,,,0.03884114583333333,1.0,1.0,2.3734363522463324,26.0,3.3398404735429685,3.0070924537319956,,
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,2.8693130797057256,,,,,,,,,,,,,1.0,0.125,3.3359567609497462,26.0,,,False,3.575046099971102
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,2.8831817905019115,,,,,,,,,,,,,1.0,0.25,3.745773470972222,26.0,,,False,3.963538400274894
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,2.8774675145672273,,,,,,,,,,,,,1.0,0.5,4.661377430136921,26.0,,,False,4.901222845674983
ace,1.5,18,52,300,1.4444444444444444,PAC hyperprior,2.7116732065689066,,,,,,,,,,,,,1.0,1.0,4.8602929211002275,26.0,,,True,5.096322162487352
ace,1.5,19,52,300,1.4444444444444444,fitted ellipse,1.213192080511206,4.342777577290372,-1.4330191165345825,-3.3722175591453984,-7.780833106317392,-5.438858364948103,4.605170185988092,2.1159379965942695,0.47260364037583363,1.3352797494711732,0.748906736881198,19.176634694625285,0.013333333333333334,,,,,,,,
ace,1.5,19,52,300,1.4444444444444444,PAC hyperposterior,0.9737251355082808,,,,-4.785180185788366,,,,,,,,0.01662109375,0.0,1.0,1.7392489159644928,26.0,3.336272105337402,2.9986937415220867,,
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,1.7401437846874734,,,,,,,,,,,,,0.0,0.125,1.9386084374525703,26.0,,,False,2.1227991537050857
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,1.739794525561024,,,,,,,,,,,,,0.0,0.25,2.48204328748894,26.0,,,False,2.7077519025104966
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,1.7356374958524192,,,,,,,,,,,,,0.0,0.5,3.332246041954982,26.0,,,False,3.5707376464506204
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,1.6032501341479324,,,,,,,,,,,,,0.0,1.0,4.305754609696093,26.0,,,True,4.545689320138024
ace,1.5,19,52,300,1.4444444444444444,PAC hyperposterior,0.6872810606338143,,,,-4.785180185788366,,,,,,,,0.0,1.0,0.25,0.7346155777928124,26.0,3.336272105337402,2.9986937415220867,,
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,0.6995654956262078,,,,,,,,,,,,,1.0,0.125,0.7080371996766839,26.0,,,False,0.780132464588835
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,0.6891081831882606,,,,,,,,,,,,,1.0,0.25,0.7184193653041219,26.0,,,True,0.8649526672560519
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,0.6700595273523149,,,,,,,,,,,,,1.0,0.5,0.862145242182467,26.0,,,False,1.0611102561878427
ace,1.5,19,52,300,1.4444444444444444,PAC hyperprior,0.599224278917059,,,,,,,,,,,,,1.0,1.0,1.1208294646944759,26.0,,,False,1.360425404356982
ace,3.0,0,105,300,2.9166666666666665,fitted ellipse,1.09979852696085,4.9572524013810275,-2.377286859580177,-4.026662227652777,-7.780833106317392,-6.315023087539419,4.605170185988092,1.801182082245738,0.5551909547940798,1.3125787426530808,0.7618590546261067,19.176634694625285,0.02666666666666667,,,,,,,,
ace,3.0,0,105,300,2.9166666666666665,PAC hyperposterior,0.8313089780432287,,,,-4.785180185788366,,,,,,,,0.006272786458333333,0.0,0.125,0.8787817235705845,53.0,1.6030937097944182,1.153718518470559,,
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,0.8312276966064732,,,,,,,,,,,,,0.0,0.125,0.8811532592585682,53.0,,,True,0.9845601079233539
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,0.8485085360316091,,,,,,,,,,,,,0.0,0.25,1.1622889050250853,53.0,,,False,1.2798684714551003
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,0.8921852365119288,,,,,,,,,,,,,0.0,0.5,2.0202884673935584,53.0,,,False,2.1379927055797046
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,1.0147734396591557,,,,,,,,,,,,,0.0,1.0,2.8742624418487672,53.0,,,False,2.9919426277418246
ace,3.0,0,105,300,2.9166666666666665,PAC hyperposterior,1.1798627553961145,,,,-4.785180185788366,,,,,,,,0.007789713541666667,1.0,0.5,1.732041340738097,52.0,1.6030937097944182,1.153718518470559,,
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,1.467667326189538,,,,,,,,,,,,,1.0,0.125,1.64950324657815,52.0,,,False,1.7433066877150747
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,1.4885658574816825,,,,,,,,,,,,,1.0,0.25,2.127785129481966,52.0,,,False,2.24774818647356
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,1.481955823339946,,,,,,,,,,,,,1.0,0.5,2.9067461944662387,52.0,,,True,3.026704475974517
ace,3.0,0,105,300,2.9166666666666665,PAC hyperprior,1.4682358315864312,,,,,,,,,,,,,1.0,1.0,3.8843811325767854,52.0,,,False,4.004336350618889
ace,3.0,1,105,300,2.9166666666666665,fitted ellipse,1.3370511989665461,5.942531195146415,-1.9156463846307854,-3.747479591536812,-7.780833106317392,-6.013197157660235,4.605170185988092,1.955062240562202,0.511492667216793,1.365850257676483,0.7321446801211947,19.176634694625285,0.0033333333333333335,,,,,,,,
ace,3.0,1,105,300,2.9166666666666665,PAC hyperposterior,1.1239761371774106,,,,-4.785180185788366,,,,,,,,0.0003841145833333333,0.0,0.5,1.594983228381038,53.0,1.6778895523945478,1.2314688773907663,,
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,1.3623273334204238,,,,,,,,,,,,,0.0,0.125,1.5761045581424595,53.0,,,False,1.6879279735104733
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,1.3691645733319098,,,,,,,,,,,,,0.0,0.25,1.9576890631147528,53.0,,,False,2.0753198035931018
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,1.4292003430441234,,,,,,,,,,,,,0.0,0.5,3.034639305577387,53.0,,,True,3.152270887099693
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,1.4945560120996237,,,,,,,,,,,,,0.0,1.0,3.832963541362956,53.0,,,False,3.9506677795710132
ace,3.0,1,105,300,2.9166666666666665,PAC hyperposterior,0.6872283448959505,,,,-4.785180185788366,,,,,,,,0.0,1.0,0.125,0.7993325950201471,52.0,1.6778895523945478,1.2314688773907663,,
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,0.6905634603272517,,,,,,,,,,,,,1.0,0.125,0.7428433657824336,52.0,,,True,0.8371691418155596
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,0.7001209297162645,,,,,,,,,,,,,1.0,0.25,0.9446214744326965,52.0,,,False,1.0567071367547163
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,0.7413843485034951,,,,,,,,,,,,,1.0,0.5,2.4113399499369246,52.0,,,False,2.5313077311876846
ace,3.0,1,105,300,2.9166666666666665,PAC hyperprior,0.8367024358890904,,,,,,,,,,,,,1.0,1.0,3.2230139040195405,52.0,,,False,3.342981685270269
ace,3.0,2,105,300,2.9166666666666665,fitted ellipse,1.1392204709999536,4.866026684904142,-2.3193254120301083,-3.579990853941017,-7.780833106317392,-6.200897012966875,4.605170185988092,1.8205025647624276,0.5492988690903043,1.2938572003122555,0.7728828187211565,19.176634694625285,0.013333333333333334,,,,,,,,
ace,3.0,2,105,300,2.9166666666666665,PAC hyperposterior,1.2446688916962996,,,,-4.785180185788366,,,,,,,,0.00697265625,0.0,0.125,1.618228576261358,53.0,1.2507349414604034,0.7914867438221891,,
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,1.2817109282741523,,,,,,,,,,,,,0.0,0.125,1.5519921464775759,53.0,,,True,1.6682051743274187
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,1.2963629750941679,,,,,,,,,,,,,0.0,0.25,2.061356091845384,53.0,,,False,2.179058855734022
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,1.3471936454445526,,,,,,,,,,,,,0.0,0.5,3.1811547353714755,53.0,,,False,3.298858973574786
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,1.4019239060838338,,,,,,,,,,,,,0.0,1.0,3.919521643998906,53.0,,,False,4.026576989901322
ace,3.0,2,105,300,2.9166666666666665,PAC hyperposterior,0.8019866625452584,,,,-4.785180185788366,,,,,,,,0.00115234375,1.0,0.125,0.8940187654961634,52.0,1.2507349414604034,0.7914867438221891,,
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,0.8018631617518086,,,,,,,,,,,,,1.0,0.125,0.9326425082309009,52.0,,,True,1.0377620825880305
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,0.8157842148870602,,,,,,,,,,,,,1.0,0.25,1.2819520390753838,52.0,,,False,1.4014006667694572
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,0.873059875156619,,,,,,,,,,,,,1.0,0.5,2.3936304322466118,52.0,,,False,2.5115938634637374
ace,3.0,2,105,300,2.9166666666666665,PAC hyperprior,0.9604166718835814,,,,,,,,,,,,,1.0,1.0,3.8898796886826363,52.0,,,False,4.009847469933396
ace,3.0,3,105,300,2.9166666666666665,fitted ellipse,1.2136236211317817,5.560523601132911,-2.0835962125088185,-3.5653099470261633,-7.780833106317392,-6.1842757248353255,4.605170185988092,1.8990789646028576,0.5265710476705342,1.3668931707755023,0.731586067865606,19.176634694625285,0.01,,,,,,,,
ace,3.0,3,105,300,2.9166666666666665,PAC hyperposterior,0.954951231717189,,,,-4.785180185788366,,,,,,,,0.00765625,0.0,0.125,1.0884125488174765,53.0,1.5614708343094619,1.1091396104103106,,
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.9501715337435503,,,,,,,,,,,,,0.0,0.125,1.0210371215691578,53.0,,,True,1.1040018550995097
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.9725138967921831,,,,,,,,,,,,,0.0,0.25,1.569432630464683,53.0,,,False,1.6871036789080378
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.9900922181304405,,,,,,,,,,,,,0.0,0.5,2.447128939063547,53.0,,,False,2.5648331772716624
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,1.0534854359699972,,,,,,,,,,,,,0.0,1.0,4.050486119598421,53.0,,,False,4.168189931737269
ace,3.0,3,105,300,2.9166666666666665,PAC hyperposterior,0.7727067967591005,,,,-4.785180185788366,,,,,,,,0.00024088541666666667,1.0,0.5,1.1617483077993642,52.0,1.5614708343094619,1.1091396104103106,,
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.8759092959362851,,,,,,,,,,,,,1.0,0.125,0.9650997297417775,52.0,,,False,1.06407947235264
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.8815793348597529,,,,,,,,,,,,,1.0,0.25,1.2619986847891185,52.0,,,False,1.3638953261603026
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.9343124045053827,,,,,,,,,,,,,1.0,0.5,1.9771151940337255,52.0,,,True,2.0970811125555002
ace,3.0,3,105,300,2.9166666666666665,PAC hyperprior,0.9810427810902357,,,,,,,,,,,,,1.0,1.0,3.620185183242185,52.0,,,False,3.7357069828231264
ace,3.0,4,105,300,2.9166666666666665,fitted ellipse,1.1697467131274468,5.096077831012061,-1.9267604273612968,-3.411755579473592,-7.780833106317392,-5.898443880402077,4.605170185988092,1.9513575596520318,0.5124637435377661,1.3238944843469267,0.7553472061584251,19.176634694625285,0.01,,,,,,,,
ace,3.0,4,105,300,2.9166666666666665,PAC hyperposterior,0.8610365437975178,,,,-4.785180185788366,,,,,,,,0.0,0.0,0.125,1.0239637993794948,53.0,1.7330368301543189,1.2880993121102415,,
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,0.8869706947052763,,,,,,,,,,,,,0.0,0.125,1.0668475485787392,53.0,,,True,1.1732145574883086
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,0.9043217745597982,,,,,,,,,,,,,0.0,0.25,1.8346133504900022,53.0,,,False,1.9523174620618713
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,1.0018038500624826,,,,,,,,,,,,,0.0,0.5,3.017587329435646,53.0,,,False,3.131946117968086
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,1.0816100514063172,,,,,,,,,,,,,0.0,1.0,4.332436880291842,53.0,,,False,4.450103556418666
ace,3.0,4,105,300,2.9166666666666665,PAC hyperposterior,0.6541126042298452,,,,-4.785180185788366,,,,,,,,0.0032259114583333332,1.0,0.125,0.7147940422059228,52.0,1.7330368301543189,1.2880993121102415,,
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,0.6585144433439187,,,,,,,,,,,,,1.0,0.125,0.7154110256041256,52.0,,,True,0.8011871034915803
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,0.6646830628286378,,,,,,,,,,,,,1.0,0.25,0.9614910066230474,52.0,,,False,1.0808831939733947
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,0.688722036950289,,,,,,,,,,,,,1.0,0.5,1.581980555164224,52.0,,,False,1.701876778739595
ace,3.0,4,105,300,2.9166666666666665,PAC hyperprior,0.7523297605729254,,,,,,,,,,,,,1.0,1.0,3.7541295006530726,52.0,,,False,3.8740972819038326
ace,3.0,5,105,300,2.9166666666666665,fitted ellipse,1.5878886643134047,7.2584464118208905,-1.8366352690890195,-3.568352842587938,-7.780833106317392,-6.140204178464346,4.605170185988092,1.981399279076124,0.5046938345845541,1.4345229697917754,0.6970958437459893,19.176634694625285,0.043333333333333335,,,,,,,,
ace,3.0,5,105,300,2.9166666666666665,PAC hyperposterior,0.7233754926276821,,,,-4.785180185788366,,,,,,,,0.0009114583333333333,0.0,0.25,0.8305072190241682,53.0,1.5292161995576157,1.0767380562370894,,
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,0.7796729253276105,,,,,,,,,,,,,0.0,0.125,0.894620527020246,53.0,,,False,1.002545971794886
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,0.8001958911633901,,,,,,,,,,,,,0.0,0.25,1.4355308731007717,53.0,,,True,1.5532351066217807
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,0.8635162014319562,,,,,,,,,,,,,0.0,0.5,2.1726354099318255,53.0,,,False,2.285742932950744
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,0.9460987504061685,,,,,,,,,,,,,0.0,1.0,3.750706594187334,53.0,,,False,3.8684106620992473
ace,3.0,5,105,300,2.9166666666666665,PAC hyperposterior,0.8912716017166891,,,,-4.785180185788366,,,,,,,,0.0016178385416666667,1.0,0.5,1.3025252600876567,52.0,1.5292161995576157,1.0767380562370894,,
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,0.9684883030175981,,,,,,,,,,,,,1.0,0.125,1.1076272345999854,52.0,,,False,1.2264088571137197
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,0.9835802736213172,,,,,,,,,,,,,1.0,0.25,1.4007764019593052,52.0,,,False,1.518610770166684
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,1.0519878484342036,,,,,,,,,,,,,1.0,0.5,2.298658547887224,52.0,,,True,2.418534464415906
ace,3.0,5,105,300,2.9166666666666665,PAC hyperprior,1.1297594749743785,,,,,,,,,,,,,1.0,1.0,3.472207048169911,52.0,,,False,3.5921748294196973
ace,3.0,6,105,300,2.9166666666666665,fitted ellipse,1.4200189285762974,6.405833092640635,-2.0181232124895625,-3.618979684132475,-7.780833106317392,-7.0653576326815735,4.605170185988092,1.9209032979426095,0.5205884133110988,1.6824114733973368,0.5943849146372464,19.176634694625285,0.016666666666666666,,,,,,,,
ace,3.0,6,105,300,2.9166666666666665,PAC hyperposterior,0.7136396711726805,,,,-4.785180185788366,,,,,,,,0.003515625,0.0,1.0,1.7512294507120474,53.0,1.914207680144023,1.4760106651700537,,
ace,3.0,6,105,300,2.9166666666666665,PAC hyperprior,0.8846040129919632,,,,,,,,,,,,,0.0,0.125,0.9687211841779458,53.0,,,False,1.070157037300973
ace,3.0,6,105,300,2.9166666666666665,PAC hyperprior,0.8963963908502408,,,,,,,,,,,,,0.0,0.25,1.3746157499934148,53.0,,,False,1.492315148435356
ace,3.0,6,105,300,2.9166666666666665,PAC hyperprior,0.9030772336858648,,,,,,,,,,,,,0.0,0.5,2.1649617171275213,53.0,,,False,2.2826650494404
ace,3.0,6,105,300,2.9166666666666665,PAC hyperprior,1.0269214435346785,,,,,,,,,,,,,0.0,1.0,3.7569867763552756,53.0,,,True,3.87469100074682
ace,3.0,6,105,300,2.9166666666666665,PAC hyperposterior,0.6954124382925821,,,,-4.785180185788366,,,,,,,,0.0,1.0,0.125,0.7967851312872819,52.0,1.914207680144023,1.4760106651700537,,
ace,3.0,6,105,300,2.9166666666666665,PAC hyperprior,0.7069970508125812,,,,,,,,,,,,,1.0,0.125,0.8661441217430587,52.0,,,True,0.9858076174469508
