problem,size,seed,method,n_rows,n_units,n_params,units_per_param,failed,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,bound,trivial_bound,lam,empirical,monte_carlo,kl,complexity,concentration,mixture_empirical,outside_support_fraction,pac_test_risk,pvi_lam,converged,n_nonfinite
quartic,50.0,17,POPS hypercube,50,50,5,10.0,False,0.1991903749294579,38.199411779704405,0.784,199.0135491085296,0.9385,275.301102895579,300.66706038460825,,,,,,,,,,,,,,,,,
quartic,50.0,17,POPS ellipse,50,50,5,10.0,False,0.0065092919394373,38.199411779704405,0.977,111.61219060079311,0.9905,144.05867762848186,135.41500681740698,inf,0.0015,4.599500725850928,,,,,,,,,,,,,,
quartic,50.0,17,Ellipse+EB,50,50,5,10.0,False,0.0062758326530456,38.1994117797044,0.9905,126.65366892876696,1.0,178.42687392185468,129.98359905747185,4.6307140991351865,0.0,4.6362180934834765,,,,,,,,,,,,,,
quartic,50.0,17,Ellipse+PAC,50,50,5,10.0,False,0.1219491669908166,37.594601219747666,1.0,149.1624797985988,1.0,218.45236453178111,149.1624797985988,4.624989813554076,0.0,4.630290380954902,7.762983504337099,9.680344001221918,1.7578125,4.714834618124983,0.0310117298918748,0.0037549743024746,3.0171371563202416,0.0,4.711121835745318,0.0,4.635637463585354,,,
quartic,50.0,17,Bayesian stacking,50,50,5,10.0,False,0.0279868328943848,36.25687146289158,0.4965,53.653117395515935,0.649,78.91798841351472,508.2944445374289,8.131178418538564,0.0,6.599376517868596,,,,,,,,,,,,,,
quartic,50.0,17,PVI,50,50,5,10.0,False,1.980812333058566,39.67613513007207,0.9565,120.32954994461348,1.0,197.9735584268213,177.76383835808724,4.900492594166048,0.0,4.899755502042162,,,,,,,,,,,,0.0,True,
quartic,50.0,17,PVI (lamb=1),50,50,5,10.0,False,2.6772345420904458,40.04642054488658,0.9555,119.66032488119455,0.9975,196.87250829196716,186.6128702810228,4.896485803489124,0.0,4.8928011293665765,,,,,,,,,,,,1.0,True,
quartic,50.0,17,POPS ellipse (free center),50,50,5,10.0,False,0.0087557090446352,47.710167659619096,0.9735,112.48836135360062,0.978,145.1895576815189,167.68122777009208,inf,0.0185,4.625514698765218,,,,,,,,,,,,,,
quartic,50.0,17,Ellipse+EB (free center),50,50,5,10.0,False,0.0082870419137179,48.01430035930526,0.9805,141.7181956806198,1.0,212.1138482801575,158.69657815761337,4.678951693502277,0.0,4.6834242640657555,,,,,,,,,,,,,,
quartic,50.0,17,Ellipse+PAC (free center),50,50,5,10.0,False,0.1920395419001579,47.07758938619547,1.0,191.76627911831008,1.0,308.0396134584187,191.76627911831008,4.674683383485347,0.0,4.679463694821614,8.348277806497347,9.680344001221918,4.6875,4.985967811836563,0.0483277037902533,2.812229807507718,3.313982290870529,0.0,4.626980001257257,0.0418049999999999,,,,
quartic,50.0,18,Bayesian ridge,50,50,5,10.0,False,0.0006952499970793,37.90424828529568,0.1045,16.62404475092216,0.169,27.35089839778884,1000.9688066919848,467.1104320854619,0.0,9.253752669514398,,,,,,,,,,,,,,
quartic,50.0,18,POPS hypercube,50,50,5,10.0,False,0.1849702079780399,37.90424828529568,0.7385,197.92706846789383,0.913,280.464996633896,266.40017761543714,,,,,,,,,,,,,,,,,
quartic,50.0,18,POPS ellipse,50,50,5,10.0,False,0.0083577907644212,37.90424828529569,1.0,113.01938351544236,1.0,145.8749519024777,113.01938351544236,4.5959340117329,0.0,4.601522659726526,,,,,,,,,,,,,,
quartic,50.0,18,Ellipse+EB,50,50,5,10.0,False,0.0090568331070244,37.904248285295694,1.0,127.86651730943792,1.0,181.96945828320057,127.86651730943792,4.640102836356633,0.0,4.645681300963237,,,,,,,,,,,,,,
quartic,50.0,18,Ellipse+PAC,50,50,5,10.0,False,0.1798139158636331,37.54997028805576,1.0,177.65266679964523,1.0,544.5721662385994,177.65266679964523,4.751702792497168,0.0,4.756746639763031,8.013119679481497,9.680344001221918,1.5869140625,4.919676756392109,0.0371930435404508,0.6742265295890345,3.056249879548936,0.0,4.836300022797725,0.010845,4.761826643993217,,,
quartic,50.0,18,Bayesian stacking,50,50,5,10.0,False,0.0289664170704782,38.73048027674799,0.3365,44.59349369069784,0.613,70.60080018246119,667.5792245112565,9.381670144967234,0.0,7.0810328334240475,,,,,,,,,,,,,,
quartic,50.0,18,PVI,50,50,5,10.0,False,2.018331500235945,36.58683546525422,1.0,142.04869145355528,1.0,233.70722262219192,142.04869145355528,5.009322433439774,0.0,5.014325918808125,,,,,,,,,,,,0.0,True,
quartic,50.0,18,PVI (lamb=1),50,50,5,10.0,False,2.6809142078273,36.355439390638985,1.0,141.50353975293075,1.0,232.81030559636793,141.50353975293075,5.007647240295213,0.0,5.0126846470293405,,,,,,,,,,,,1.0,True,
quartic,50.0,18,POPS ellipse (free center),50,50,5,10.0,False,0.0216524158604443,43.236926441785315,0.8025,114.74394824001756,0.8865,148.1008603123899,162.87927088220934,inf,0.108,5.277219981430975,,,,,,,,,,,,,,
quartic,50.0,18,Ellipse+EB (free center),50,50,5,10.0,False,0.0211434587836265,43.26897817879446,0.898,139.48794888372976,0.9675,207.04732140490873,164.5151215710489,4.867114490231321,0.0,4.8668513734307375,,,,,,,,,,,,,,
quartic,50.0,18,Ellipse+PAC (free center),50,50,5,10.0,False,0.2869077920913696,40.560707098146814,0.9135,198.1354951853172,1.0,466.11331162884704,219.43368417197067,4.894461745301341,0.0,4.897558975170763,8.373208578855321,9.680344001221918,4.6875,5.029124762876786,0.044229653269194,2.835668419519242,3.299854162709341,0.0,4.777415780204663,0.034285,,,,
quartic,50.0,19,Bayesian ridge,50,50,5,10.0,False,0.0007700421847403,38.64199511296396,0.1035,15.628332426889516,0.1545,25.712691390042885,1018.253805760723,1049.4040892176222,0.0,9.29849386751876,,,,,,,,,,,,,,
quartic,50.0,19,POPS hypercube,50,50,5,10.0,False,0.182318584062159,38.64199511296396,0.811,286.3561142845117,0.9275,393.35249723700656,380.4535462885646,,,,,,,,,,,,,,,,,
quartic,50.0,19,POPS ellipse,50,50,5,10.0,False,0.0052506667561829,38.64199511296396,1.0,139.64652877830596,1.0,180.2428046875692,139.64652877830596,4.616204283442039,0.0,4.6216835186165675,,,,,,,,,,,,,,
quartic,50.0,19,Ellipse+EB,50,50,5,10.0,False,0.0057427920401096,38.64199511296396,1.0,147.13425824152037,1.0,196.52778177707316,147.13425824152037,4.653451323765591,0.0,4.6588847029320535,,,,,,,,,,,,,,
quartic,50.0,19,Ellipse+PAC,50,50,5,10.0,False,0.1859268327243626,37.2401607180525,1.0,240.2284394912401,1.0,750.3420143658861,240.2284394912401,4.7696849416083085,0.0,4.774411985393246,7.967374013695191,9.680344001221918,4.6875,4.884451904837496,0.0387494415505689,0.5560365410300013,3.044172667307126,0.0,4.797850684866622,0.00964,4.779176713607469,,,
quartic,50.0,19,Bayesian stacking,50,50,5,10.0,False,0.0287351659499108,38.56833097092486,0.4325,42.723052205018895,0.6095,68.38218946101082,647.2671121930289,8.781808911343195,0.0,6.816730157320235,,,,,,,,,,,,,,
quartic,50.0,19,PVI,50,50,5,10.0,False,1.9645184162072835,36.17446099423778,1.0,137.01544713662776,1.0,225.4262202556712,137.01544713662776,4.84498131345413,0.0,4.850335536118779,,,,,,,,,,,,0.0,True,
quartic,50.0,19,PVI (lamb=1),50,50,5,10.0,False,2.678555500227958,36.28445705264272,1.0,137.95409206011217,1.0,226.97053647464665,137.95409206011217,4.872537150043856,0.0,4.877820686640252,,,,,,,,,,,,1.0,True,
quartic,50.0,19,POPS ellipse (free center),50,50,5,10.0,False,0.0114565417170524,42.92818112871507,0.989,134.0458222638893,1.0,173.0139314801799,134.09773178408335,4.614762189452215,0.0,4.620207969148318,,,,,,,,,,,,,,
quartic,50.0,19,Ellipse+EB (free center),50,50,5,10.0,False,0.0106275002472102,43.049300602981305,1.0,142.77303498854238,1.0,195.37175034477735,142.77303498854238,4.6294850105599075,0.0,4.634884538072854,,,,,,,,,,,,,,
quartic,50.0,19,Ellipse+PAC (free center),50,50,5,10.0,False,0.1809369581751525,47.096428517256435,1.0,211.92049067049655,1.0,353.19579850672216,211.92049067049655,4.698107615572927,0.0,4.702755314302564,8.365375625403903,9.680344001221918,6.25,4.9365612518432735,0.0458781038659976,3.2230043043743573,3.382936269694632,0.0,4.638702860643567,0.029625,,,,
quartic,50.0,20,Bayesian ridge,50,50,5,10.0,False,0.0008336249738931,37.474632933095194,0.1475,22.029121947477055,0.234,36.24366303179752,845.1397945032797,286.8130086743066,0.0,8.859019518117352,,,,,,,,,,,,,,
quartic,50.0,20,POPS hypercube,50,50,5,10.0,False,0.199299749918282,37.474632933095194,0.7695,198.65379262066295,0.9715,276.9746077907783,259.09577124683705,,,,,,,,,,,,,,,,,
quartic,50.0,20,POPS ellipse,50,50,5,10.0,False,0.0072278343141078,37.47463293309518,1.0,122.507641096887,1.0,158.1215159455601,122.507641096887,4.5510544596445,0.0,4.556953900485933,,,,,,,,,,,,,,
quartic,50.0,20,Ellipse+EB,50,50,5,10.0,False,0.0070401248522102,37.4746329330952,1.0,139.63115836646483,1.0,202.10911415358228,139.63115836646483,4.601982452037738,0.0,4.607712274199162,,,,,,,,,,,,,,
quartic,50.0,20,Ellipse+PAC,50,50,5,10.0,False,0.1349482499063015,36.98262928009306,1.0,153.8557856146331,1.0,221.880067024138,153.8557856146331,4.635161290916137,0.0,4.640660418072113,7.625640981995042,9.680344001221918,1.953125,4.544181454374576,0.031346990603295,0.0015028702790634,3.050112537017171,0.0,4.53900487696227,5e-06,4.646200125170622,,,
quartic,50.0,20,Bayesian stacking,50,50,5,10.0,False,0.0281393751502037,36.61983435128436,0.49,56.347515492696985,0.7025,83.5291408263924,463.8963595738185,7.350209968961293,0.0,6.436772096396455,,,,,,,,,,,,,,
quartic,50.0,20,PVI,50,50,5,10.0,False,2.004795250017196,46.71450953688576,0.9635,129.00612849168894,1.0,212.248797806716,179.97136325320048,4.793819549508881,0.0,4.794858227212486,,,,,,,,,,,,0.0,True,
quartic,50.0,20,PVI (lamb=1),50,50,5,10.0,False,2.59808541694656,43.74840677563544,0.959,119.32660675203218,1.0,196.3234547504869,173.5604260713701,4.66385465517136,0.0,4.664411925695393,,,,,,,,,,,,1.0,True,
quartic,50.0,20,POPS ellipse (free center),50,50,5,10.0,False,0.0084418328478932,68.79547873617535,0.968,126.1107101386698,1.0,162.77202373301017,152.91623883785854,4.590179697058973,0.0,4.593715483391,,,,,,,,,,,,,,
quartic,50.0,20,Ellipse+EB (free center),50,50,5,10.0,False,0.0080065000802278,69.32120653931986,0.999,157.40471186554572,1.0,235.1334523576246,157.52439467578296,4.684076661320549,0.0,4.688153142226156,,,,,,,,,,,,,,
quartic,50.0,20,Ellipse+PAC (free center),50,50,5,10.0,False,0.1838375842198729,61.47851369640366,1.0,191.9985218699628,1.0,301.8718082590366,191.9985218699628,4.687182020113841,0.0,4.691515094864659,8.248299578598731,9.680344001221918,6.25,4.796020821788426,0.0473102827484769,2.9763817330491023,3.4049684740618287,0.0,4.5252360306713735,0.026465,,,,
quartic,50.0,21,Bayesian ridge,50,50,5,10.0,False,0.0009706658311188,37.09739620055608,0.134,20.556173791368177,0.2245,33.820278352162944,866.3692048496649,312.34086819459463,0.0,8.947350468300034,,,,,,,,,,,,,,
quartic,50.0,21,POPS hypercube,50,50,5,10.0,False,0.1924748332239687,37.09739620055608,0.8345,204.4330022317292,0.925,284.30507626989225,219.72479702611184,,,,,,,,,,,,,,,,,
quartic,50.0,21,POPS ellipse,50,50,5,10.0,False,0.0077581661753356,37.09739620055608,1.0,120.68666997028608,1.0,155.7711750814868,120.68666997028608,4.548393083000063,0.0,4.554331225513506,,,,,,,,,,,,,,
quartic,50.0,21,Ellipse+EB,50,50,5,10.0,False,0.0082394159398972,37.09739620055607,1.0,136.87796583484828,1.0,199.63826717605724,136.87796583484828,4.602752698709883,0.0,4.608553833335239,,,,,,,,,,,,,,
quartic,50.0,21,Ellipse+PAC,50,50,5,10.0,False,0.1371209998615086,36.9025640112499,1.0,180.48606872392085,1.0,270.06522428412984,180.48606872392085,4.655732692140241,0.0,4.661141837509805,7.81439646600907,9.680344001221918,3.3203125,4.779587254920486,0.0311707981442867,0.0129594585436825,3.003638412944298,0.0,4.776422928817013,0.0,4.666591505483236,,,
quartic,50.0,21,Bayesian stacking,50,50,5,10.0,False,0.0288266250863671,36.38255212811831,0.4855,54.70241369468828,0.674,82.89048266541198,469.4342897087148,7.428205234202377,0.0,6.549017877473233,,,,,,,,,,,,,,
quartic,50.0,21,PVI,50,50,5,10.0,False,1.9668057076632977,38.01642639790266,0.9915,138.533119572364,1.0,227.9231880642211,141.08119957146113,4.8636045695782,0.0,4.868657255378278,,,,,,,,,,,,0.0,True,
quartic,50.0,21,PVI (lamb=1),50,50,5,10.0,False,2.529710332863033,37.39919778631457,0.9875,133.05121052136855,1.0,218.90401494924393,141.6097894930288,4.840544668663495,0.0,4.845383451776521,,,,,,,,,,,,1.0,True,
quartic,50.0,21,POPS ellipse (free center),50,50,5,10.0,False,0.0090767503716051,96.06388529110691,0.972,149.492098328533,1.0,192.95055392419127,191.67483113247175,4.5897310419276875,0.0,4.5915240897395355,,,,,,,,,,,,,,
quartic,50.0,21,Ellipse+EB (free center),50,50,5,10.0,False,0.008789375424385,95.7796475410755,0.988,182.8160408546673,1.0,273.4733132747176,188.60730292365577,4.714555168706443,0.0,4.716882731441422,,,,,,,,,,,,,,
quartic,50.0,21,Ellipse+PAC (free center),50,50,5,10.0,False,0.1723682079464197,69.43963103175614,1.0,230.80760657418543,1.0,376.5916948667351,230.80760657418543,4.735034286168255,0.0,4.738891805170949,8.322961005252253,9.680344001221918,6.25,4.9621366813564745,0.0462014850771071,2.7008501693154394,3.3146228388186714,0.0,4.70323840706329,0.02362,,,,
quartic,50.0,22,Bayesian ridge,50,50,5,10.0,False,0.0007444582879543,35.91129721420639,0.118,18.902250185676685,0.1865,31.09914175906858,916.2198464123596,485.15546315658435,0.0,9.150364718169556,,,,,,,,,,,,,,
quartic,50.0,22,POPS hypercube,50,50,5,10.0,False,0.1784879998303949,35.91129721420639,0.907,254.02863154958968,0.9865,348.90968624797955,261.10943833952297,,,,,,,,,,,,,,,,,
quartic,50.0,22,POPS ellipse,50,50,5,10.0,False,0.0068740411661565,35.91129721420639,1.0,132.84038409108055,1.0,171.45806353956368,132.84038409108055,4.587854202807817,0.0,4.593515562131015,,,,,,,,,,,,,,
quartic,50.0,22,Ellipse+EB,50,50,5,10.0,False,0.0076455422677099,35.91129721420639,1.0,144.595001540177,1.0,200.56953158508628,144.595001540177,4.634828187390851,0.0,4.640393375813867,,,,,,,,,,,,,,
quartic,50.0,22,Ellipse+PAC,50,50,5,10.0,False,0.1255424995906651,35.59381386288719,1.0,163.15846414544473,1.0,243.72804945715515,163.15846414544473,4.663574654834394,0.0,4.668895609645924,7.776567879239822,9.680344001221918,1.66015625,4.732115537815909,0.0312447263295948,0.0021398303976311,3.0132076150943186,0.0,4.726299795894155,1e-05,4.674255903664098,,,
quartic,50.0,22,Bayesian stacking,50,50,5,10.0,False,0.0317263752222061,35.486641606925495,0.483,54.104906095711954,0.706,82.77343520055874,463.8954070788516,7.434979159399105,0.0,6.4380448048171335,,,,,,,,,,,,,,
quartic,50.0,22,PVI,50,50,5,10.0,False,1.9541086670942605,35.3320584538475,1.0,147.85702670673828,1.0,243.26345215299193,147.85702670673828,4.939615547344234,0.0,4.944865895478646,,,,,,,,,,,,0.0,True,
quartic,50.0,22,PVI (lamb=1),50,50,5,10.0,False,2.542887957766652,35.07602886998888,1.0,140.1606326053263,1.0,230.60087236263232,140.1606326053263,4.8783141104529495,0.0,4.883716626010204,,,,,,,,,,,,1.0,True,
quartic,50.0,22,POPS ellipse (free center),50,50,5,10.0,False,0.0189609583467245,43.16438023341093,1.0,135.92704205125486,1.0,175.4420357350792,135.92704205125486,4.572204947403682,0.0,4.577807947929256,,,,,,,,,,,,,,
quartic,50.0,22,Ellipse+EB (free center),50,50,5,10.0,False,0.0198737499304115,43.18015964241305,1.0,156.32881505305124,1.0,224.24858837532565,156.32881505305124,4.630645470152964,0.0,4.636032360624589,,,,,,,,,,,,,,
quartic,50.0,22,Ellipse+PAC (free center),50,50,5,10.0,False,0.3328193328343332,37.93397405047775,1.0,220.68511631404212,1.0,448.0451981452942,220.68511631404212,4.732863314463247,0.0,4.7377144710229695,8.478851587083302,9.680344001221918,6.25,4.988023310934707,0.044786410581532,4.111810275598085,3.4460418655670626,0.0,4.742078755132724,0.029685,,,,
quartic,50.0,23,Bayesian ridge,50,50,5,10.0,False,0.0008233753032982,35.3792852153563,0.122,18.99815794942148,0.1965,31.256935096432976,887.309310337603,330.54453298515006,0.0,9.076647469599576,,,,,,,,,,,,,,
quartic,50.0,23,POPS hypercube,50,50,5,10.0,False,0.178828792180866,35.3792852153563,0.8345,195.8507071899682,0.9625,272.88679247015904,205.37532056963448,,,,,,,,,,,,,,,,,
quartic,50.0,23,POPS ellipse,50,50,5,10.0,False,0.0115688326768577,35.3792852153563,1.0,112.81308732081324,1.0,145.60868388248733,112.81308732081324,4.538589673936123,0.0,4.544598735536849,,,,,,,,,,,,,,
quartic,50.0,23,Ellipse+EB,50,50,5,10.0,False,0.0107160001061856,35.37928521535629,1.0,129.43649603696883,1.0,188.7093701967437,129.43649603696883,4.5929930350214745,0.0,4.598889326130318,,,,,,,,,,,,,,
quartic,50.0,23,Ellipse+PAC,50,50,5,10.0,False,0.1317220828495919,37.99885717503344,1.0,369.6308802894598,1.0,556.9477843914583,369.6308802894598,4.798156981868786,0.0,4.802525414799015,8.010653824410696,9.680344001221918,2.34375,5.0652839327566905,0.0322399845696752,0.0085004488455166,2.9131299070843304,0.0,5.057717427357601,5.5e-05,4.806929480307661,,,
quartic,50.0,23,Bayesian stacking,50,50,5,10.0,False,0.0266154170967638,35.14089962268855,0.504,50.03293510370074,0.6865,78.37608242353002,484.0650441793728,7.527202686325006,0.0,6.357713861785084,,,,,,,,,,,,,,
quartic,50.0,23,PVI,50,50,5,10.0,False,1.9870099588297307,34.903335771543205,1.0,136.96109369347275,1.0,225.3367946361197,136.96109369347275,4.79237512680906,0.0,4.797883733821954,,,,,,,,,,,,0.0,True,
quartic,50.0,23,PVI (lamb=1),50,50,5,10.0,False,2.570351291913539,34.755812074451555,1.0,152.16727863501274,1.0,250.35494308227183,152.16727863501274,4.934635548903432,0.0,4.939915000333597,,,,,,,,,,,,1.0,True,
quartic,50.0,23,POPS ellipse (free center),50,50,5,10.0,False,0.009883957915008,43.957316190344095,1.0,126.87898630205738,1.0,163.7636434436828,126.87898630205738,4.542635467164123,0.0,4.5483032201104505,,,,,,,,,,,,,,
quartic,50.0,23,Ellipse+EB (free center),50,50,5,10.0,False,0.0095397499389946,43.40394705454764,1.0,153.0184799315818,1.0,229.74103623073248,153.0184799315818,4.642393613992354,0.0,4.64780086633228,,,,,,,,,,,,,,
quartic,50.0,23,Ellipse+PAC (free center),50,50,5,10.0,False,0.2007294166833162,54.826562399096616,1.0,451.01875523260145,1.0,751.5196562832759,451.01875523260145,4.777645888819961,0.0,4.780457848027438,8.575854042809212,9.680344001221918,6.25,5.3432273618071235,0.0469959244000437,2.9857974573330828,3.185630756602044,0.0,5.050686343078895,0.0315649999999999,,,,
quartic,50.0,24,Bayesian ridge,50,50,5,10.0,False,0.0007869591936469,40.203132693997595,0.2,27.176245035895832,0.265,44.712025740244016,876.1798642767335,921.7673547469706,0.0,8.782331361538528,,,,,,,,,,,,,,
quartic,50.0,24,POPS hypercube,50,50,5,10.0,False,0.1856134589761495,40.203132693997595,0.92,677.0451735266008,0.9695,910.378679674859,680.9881242337015,,,,,,,,,,,,,,,,,
quartic,50.0,24,POPS ellipse,50,50,5,10.0,False,0.008583125192672,40.203132693997574,1.0,326.2442443932617,1.0,421.0858525239138,326.2442443932617,4.8730133220901575,0.0,4.874493250121652,,,,,,,,,,,,,,
quartic,50.0,24,Ellipse+EB,50,50,5,10.0,False,0.0088215842843055,40.20313269399758,1.0,341.3049685001037,1.0,455.12436340923705,341.3049685001037,4.9252459010828895,0.0,4.926550229998981,,,,,,,,,,,,,,
quartic,50.0,24,Ellipse+PAC,50,50,5,10.0,False,0.1363907498307526,45.38997819333187,1.0,425.1644312336527,1.0,648.0348187112445,425.1644312336527,4.94765861318803,0.0,4.948700554969262,7.850368591075256,9.680344001221918,3.90625,4.828215457998565,0.0311552894617109,0.0075615576738303,2.990997843614979,0.0,4.8242907327868805,0.0,4.949876503245174,,,
quartic,50.0,24,Bayesian stacking,50,50,5,10.0,False,0.0273629580624401,37.173254775652914,0.55,59.830161379347686,0.7345,97.4471215125887,496.8403629840207,7.949876233608451,0.0,6.368555339354774,,,,,,,,,,,,,,
quartic,50.0,24,PVI,50,50,5,10.0,False,1.9518831251189113,35.63463010898537,1.0,153.13847090923898,1.0,251.95280819964083,153.13847090923898,4.847060195833966,0.0,4.852493027761466,,,,,,,,,,,,0.0,True,
quartic,50.0,24,PVI (lamb=1),50,50,5,10.0,False,2.491618999745697,35.69101080778793,1.0,144.38403394323382,1.0,237.54947137189487,144.38403394323382,4.675357876624703,0.0,4.680936332448706,,,,,,,,,,,,1.0,True,
quartic,50.0,24,POPS ellipse (free center),50,50,5,10.0,False,0.0094231660477817,77.52270224017174,0.963,311.17382436863556,0.9835,401.6343502429613,313.8558344667264,inf,0.01,4.9624464875573375,,,,,,,,,,,,,,
